frame,structure_id,track_id,morphology,centroid_x,centroid_y,major_axis,minor_axis,orientation,mean_intensity,area,eccentricity,bbox_min_row,bbox_min_col,bbox_max_row,bbox_max_col
42,1,4,filament,57.29577464788732,73.53521126760563,10.22002992553217,9.362294348641363,-43.89537199489463,0.4601815605266769,71,0.4010113488031422,69,52,79,62
43,1,4,filament,59.22352941176471,68.29411764705883,19.254584383465527,12.15468116972439,-6.219290757041575,0.529766230276451,170,0.77556991880944,58,53,78,66
44,1,4,filament,59.232804232804234,68.46560846560847,17.333037667103856,14.18219807613035,-36.95033691758971,0.5951811235845594,189,0.5749085217861423,60,52,77,67
46,1,4,filament,59.50617283950617,72.64814814814815,16.353843310014366,12.8179092983076,-50.33999178573871,0.5143192214544693,162,0.6210313216645457,66,52,81,68
47,1,4,filament,59.14935064935065,73.79220779220779,15.883295451403397,12.610980551795905,-57.111415352804535,0.5371601506205519,154,0.6079470336899068,68,51,81,68
48,1,4,filament,56.276315789473685,73.8157894736842,23.466338389014233,15.96228335331218,-26.181389596480276,0.4688019303442826,228,0.733007594724728,62,48,86,67
49,1,4,filament,53.48235294117647,77.94117647058823,18.464416997629417,12.42929249225672,27.52280598048408,0.533789327696342,170,0.739507438108818,69,47,87,61
50,1,4,filament,51.833333333333336,72.82051282051282,12.938382940602663,7.87383810065,33.264710481527665,0.4476676203003241,78,0.7935045553038226,68,47,79,57
51,1,4,filament,58.4070796460177,74.33628318584071,14.338717441491433,11.937619122169556,-46.54718257800307,0.4311881594640509,113,0.5539582992296419,67,52,82,65
53,1,4,filament,60.74311926605505,72.69724770642202,19.061456094515258,10.552229817785332,-15.476626956423926,0.528249348400583,109,0.8327894142052397,64,55,82,67
54,1,4,filament,60.127272727272725,74.76363636363637,20.958641908821154,16.28888351091076,-29.767227540270063,0.325559664478849,165,0.6292638469347402,65,50,87,69
55,1,4,filament,58.09493670886076,75.41772151898734,19.482721565983397,15.68580423407903,-13.692638733248929,0.4592810270089285,158,0.5931206283974643,66,49,86,65
