frame,structure_id,track_id,morphology,centroid_x,centroid_y,major_axis,minor_axis,orientation,mean_intensity,area,eccentricity,bbox_min_row,bbox_min_col,bbox_max_row,bbox_max_col
1,1,2,filament,55.84477611940299,69.79701492537313,27.99956806206491,18.278942216309876,4.190634304554819,0.6634604641806552,335,0.7575049359266115,55,47,87,68
2,1,2,filament,60.30402930402931,72.05128205128206,21.40041741179381,16.958126046649124,-86.55772835816883,0.5124494295389402,273,0.6099754129307474,64,50,81,71
4,1,2,filament,61.36405529953917,72.7741935483871,22.013698601296003,13.597906940748684,16.51592327460063,0.4282757614235005,217,0.7864122118528315,61,55,83,70
4,2,4,filament,78.82997118155619,55.2536023054755,27.87159870285115,19.807997235387997,28.837030927011025,0.4649733311015103,347,0.7035078217759257,40,67,67,93
5,1,4,filament,78.27596439169139,52.6973293768546,29.313443814738473,17.120858959382982,7.201894374275583,0.4758961416933628,337,0.8117092861232499,38,69,70,88
7,1,4,filament,79.21115537848605,53.53386454183267,24.13042353707398,17.448012969395943,0.1012864237298576,0.4685583112707152,251,0.6907735661426062,41,69,64,91
8,1,4,filament,75.6797583081571,51.70996978851963,25.605831506082996,18.828883187377365,16.18090333914214,0.3782663382759393,331,0.6777029895877361,39,67,63,89
6,1,5,filament,52.62847222222222,44.107638888888886,22.43427568671773,17.943690722870393,-17.638918653522627,0.439237398696566,288,0.6002216103241476,34,44,56,62
8,2,5,filament,50.44736842105263,45.642857142857146,22.78296451502735,15.9386122412099,-19.65258374236644,0.3816625041546153,266,0.7145497312332044,36,43,59,60
10,1,5,filament,51.08450704225352,44.320422535211264,23.801260643013386,15.89479183864513,-49.39924984257868,0.4523899003342571,284,0.744329070595709,35,42,56,63
11,1,5,filament,50.83774834437086,44.39403973509934,24.64627406839669,18.39918096354951,-35.400923997554024,0.4170165922481627,302,0.665351847726159,34,40,58,61
12,1,5,filament,50.62839879154078,46.2809667673716,25.130344826711884,17.433237326145683,-11.072802647660737,0.4273461629694955,331,0.7202519019331141,35,42,59,60
13,1,5,filament,50.850467289719624,44.242990654205606,24.922273751591547,18.443689965152217,-34.563876413915395,0.5124706645517791,321,0.6725535646368391,34,41,58,65
14,1,5,filament,52.61216730038023,40.91634980988593,21.57430301541159,16.14338289368296,-71.23592162418416,0.5482456102550581,263,0.6633953961019873,33,43,51,65
15,1,5,filament,53.35646687697161,43.52996845425867,26.684991298236785,18.50081553111807,-43.93527377037494,0.5946280140209276,317,0.7206450852503264,34,42,57,68
17,1,5,filament,49.04436860068259,48.33788395904437,25.03698685999432,16.488728677769522,-22.941464408663222,0.5818169193611279,293,0.7525152685800686,38,41,63,59
18,1,5,filament,50.11764705882353,50.34901960784314,21.877112361937463,16.0168384361036,4.905333992895671,0.6269862970289922,255,0.6811674776685136,41,42,64,59
19,1,5,filament,50.62676056338028,50.17605633802817,23.78248409632113,16.817357806931728,15.40781896275074,0.5519402221272426,284,0.707081466315636,40,42,64,60
20,1,5,filament,52.892405063291136,50.015822784810126,24.462652239221782,18.53418450341385,-51.90323814703336,0.5272171747593501,316,0.6526584148964739,40,40,62,64
