frame,structure_id,track_id,morphology,centroid_x,centroid_y,major_axis,minor_axis,orientation,mean_intensity,area,eccentricity,bbox_min_row,bbox_min_col,bbox_max_row,bbox_max_col
48,1,2,filament,52.03030303030303,88.23232323232324,15.72888475045968,8.31492923566616,-61.57827668266307,0.3886172484972308,99,0.848845669470873,84,46,94,61
49,1,2,filament,50.07954545454545,87.63636363636364,15.62767610233026,7.404831177320832,-54.99446364413903,0.4250657086604676,88,0.8806173891561785,82,44,94,57
50,1,2,filament,51.93617021276596,85.06382978723404,14.103083361867975,8.836234884344073,-70.78248098456896,0.3464038105141745,94,0.7793841911954438,81,46,91,60
51,1,2,filament,53.53,84.25,14.527670321694744,9.03838453619615,-63.57058746866937,0.3939162384094521,100,0.7828983671205987,80,47,91,62
52,1,2,filament,54.50892857142857,83.80357142857143,17.25099017743477,9.277415035169222,-69.28933298256098,0.4096040575708471,112,0.8430786454606459,77,46,91,63
53,1,2,filament,55.39,84.66,15.409743006697669,8.87336579137434,-71.26546250647797,0.4088330633666895,100,0.8175706656939137,80,49,91,63
54,1,2,filament,54.2,85.8,12.961395558145158,8.465423891092714,-55.89654684919109,0.4217289522107235,85,0.7572492872035169,81,49,91,61
55,1,2,filament,53.875,85.22321428571429,17.81129600585836,8.952045137437281,-40.33334445579261,0.2969686447524973,112,0.864516215503131,78,48,92,61
56,1,2,filament,54.98039215686274,87.49019607843137,13.028648691166666,10.107828281058312,-50.78947198801226,0.2980152675946752,102,0.6309597678858532,82,50,94,61
57,1,2,filament,58.333333333333336,87.9047619047619,25.046391954861203,11.089320746734796,-83.2058024945588,0.3446441874788846,147,0.8966444957787464,82,48,94,70
58,1,2,filament,52.80952380952381,87.71428571428571,12.210084721118378,8.873640487545373,-33.340560948126736,0.3617916717440527,84,0.6869054014269387,82,48,94,59
59,1,2,filament,53.75,86.25,13.842127426945854,8.873744101739124,-39.85152520329531,0.3605305727584531,92,0.7674841350248388,80,48,93,60
60,1,2,filament,53.37777777777778,85.93333333333334,13.361513507423062,8.869664280302388,-44.16118974708733,0.3674180304461123,90,0.7478907572291515,80,48,93,60
61,1,2,filament,55.391304347826086,83.71304347826087,18.20754036107508,8.47429737298588,-45.61181660154136,0.3221764008742498,115,0.8850857951986667,77,48,91,63
62,1,2,filament,55.72268907563025,82.6470588235294,18.772141904508576,8.907366072251572,-57.47523216631964,0.3784002684814248,119,0.880255940917461,77,49,90,65
63,1,2,filament,54.17021276595744,85.81914893617021,14.054095920697833,8.681466258047916,-57.32703191674069,0.3932998114700646,94,0.7863997887259474,81,47,92,61
64,1,2,filament,51.550561797752806,85.31460674157303,14.185037711213925,8.0888704833879,-49.29564303155281,0.4393102094291,89,0.8214784100959612,80,46,91,58
65,1,2,filament,52.769911504424776,87.01769911504425,18.42615795009663,8.777275705486293,-33.1361181438796,0.4156725076482463,113,0.8792564763302096,79,47,95,59
66,1,2,filament,49.6219512195122,90.3780487804878,14.894571353209225,7.225816380999205,-42.69086362966605,0.4025465097589493,82,0.8744415575273267,84,44,97,55
67,1,2,filament,49.58426966292135,89.20224719101124,12.959539996644324,8.971940781328776,-47.19630772908515,0.4118301710673847,89,0.721606011141409,84,44,95,56
68,1,2,filament,50.44285714285714,90.98571428571428,11.576564875739589,8.08431857995974,-38.68180623498764,0.4452489059536036,70,0.7157712283104843,86,46,97,55
69,1,2,filament,49.86746987951807,86.98795180722891,14.865430018057438,7.479335490991237,-42.270584210204795,0.4408315943479551,83,0.8642071491944316,80,45,93,56
70,1,2,filament,53.25454545454546,84.32727272727273,20.194306979784933,7.884594162691041,-62.67206256735698,0.3799465516609843,110,0.920629868050066,79,46,91,63
71,1,2,filament,53.75903614457831,86.5421686746988,13.574734904964435,8.165336385590178,-56.40881335565579,0.4118217900282548,83,0.798865403695461,82,48,92,62
72,1,2,filament,53.23684210526316,82.85526315789474,14.368619868277555,7.144712604828354,-49.06237926411933,0.4565187457938324,76,0.867610641594504,77,48,89,59
73,1,2,filament,53.62244897959184,82.54081632653062,17.064547170186398,8.159380528029164,-47.140328492800805,0.4294356067545853,98,0.8782792324129327,75,48,90,62
74,1,2,filament,54.821917808219176,85.63013698630137,13.974252864144823,6.82838238238461,-52.41837288928765,0.4355581193648217,73,0.8724853627585536,81,50,91,62
75,1,2,filament,52.88607594936709,85.9746835443038,15.096227504361446,7.266181510653188,-48.92316062257615,0.4730294272553833,79,0.8765425798842487,80,48,92,60
76,1,2,filament,53.89380530973451,87.01769911504425,19.87564721479693,7.953054429872004,-54.5758999092347,0.3834138834456264,113,0.9164537406992472,81,47,94,63
77,1,2,filament,51.96103896103896,87.77922077922078,13.431443235298405,7.349348883239872,-46.58502924815805,0.479692528338803,77,0.8370182832390376,83,47,94,58
78,1,2,filament,50.80487804878049,89.79268292682927,16.516187329246996,6.819389624010858,-46.22076402496954,0.501296796320548,82,0.9107803226101672,83,44,96,57
79,1,2,filament,51.20388349514563,86.23300970873787,20.11687852078027,7.093736380583617,-39.80151366972349,0.490800784353382,103,0.9357643051933224,78,45,94,58
80,1,2,filament,51.47959183673469,84.88775510204081,17.782952843216435,8.094289671458396,-42.88430569139424,0.4351972989035694,98,0.890403892830299,76,45,92,59
81,1,2,filament,50.63380281690141,87.63380281690141,13.595922934149314,6.725017820844217,-47.59285140610395,0.4506852712347652,71,0.8691008729433914,83,46,94,57
82,1,2,filament,52.583333333333336,83.04166666666667,16.815541633757604,5.886784031203395,-41.36270059868014,0.5025613445413271,72,0.9367198227012904,77,47,90,60
83,1,2,filament,51.03448275862069,84.44827586206897,15.678686838615771,7.249395110795322,-44.437832653367046,0.5081093442831579,87,0.8866857300768385,78,46,91,58
84,1,2,filament,52.9873417721519,85.07594936708861,15.668804562817092,6.9182412077873785,-45.27720981073509,0.4931036394249061,79,0.8972466780316919,77,47,91,60
85,1,2,filament,52.666666666666664,84.18518518518519,16.519291649956862,6.5731485490071115,-49.24778565701409,0.502285893736549,81,0.9174255792043248,78,47,91,60
86,1,2,filament,51.42253521126761,88.90140845070422,14.510185949813664,6.933700725087254,-25.74089341343568,0.4717244450484895,71,0.8784411342174642,83,48,97,58
87,1,2,filament,49.52873563218391,90.51724137931036,15.1899510455457,7.939806210148991,-32.890935365523106,0.4642681613786297,87,0.8525159331307479,83,44,98,55
88,1,2,filament,50.05681818181818,89.72727272727273,15.321455546624207,7.6403469004531805,-43.85564731110932,0.4309355109048631,88,0.8667920444481363,84,45,96,57
89,1,2,filament,51.45238095238095,89.77380952380952,14.908969900089057,7.934921507490164,-33.756813898489185,0.4512522487432775,84,0.8466031574389067,83,47,98,59
90,1,2,filament,51.94202898550725,88.97101449275362,14.003509545351177,6.35265667050148,-34.88824192874383,0.5438517311870947,69,0.8911812236255797,83,48,96,57
91,1,2,filament,52.60674157303371,86.49438202247191,14.9972992940554,7.868255501584712,-37.94623351605979,0.5215388469922785,89,0.8513212113786852,81,47,93,59
92,1,2,filament,54.764044943820224,87.26966292134831,17.212828236519176,6.960659083666586,-39.024115791657614,0.505941744616873,89,0.9145875814741312,80,49,94,62
93,1,2,filament,53.61666666666667,84.26666666666667,16.431468195299175,9.776739268521458,-41.02094974003228,0.6167358808097908,120,0.8037249924755359,77,47,92,60
94,1,2,filament,55.765625,83.2734375,15.378752794199237,11.137493756784298,-40.7024389754753,0.5363053810634032,128,0.68957626905894,76,50,91,63
95,1,2,filament,52.4375,84.525,15.702575809132163,6.793865833121625,-37.59149485216618,0.5600051031632438,80,0.901557490923024,78,48,92,59
28,2,3,filament,51.3768115942029,64.2463768115942,12.54188146381991,7.249802924892511,29.502042471054963,0.450389952350201,69,0.8160031344605546,59,47,71,56
30,1,3,filament,49.186440677966104,65.03389830508475,12.189250333686156,6.270741984016654,27.15998845756708,0.5412227620629146,59,0.8575212558512715,60,46,71,54
31,2,3,filament,48.88235294117647,62.60294117647059,11.817998283971336,7.448041679834294,13.428380768047155,0.4809292906687861,68,0.7764095487083456,57,45,69,54
32,2,3,filament,54.271844660194176,63.24271844660194,20.26164164015627,9.21380962938712,57.22195542910202,0.3801950512454249,103,0.8906234636068407,56,48,69,64
33,2,3,filament,51.6875,60.7375,11.885480417230882,8.835743050339415,42.61272033424631,0.4249393789050757,80,0.6688399055247188,56,47,67,57
35,2,3,filament,55.614754098360656,61.35245901639344,21.614617204338646,9.570454319730237,70.48972424776413,0.3512358318054943,122,0.8966317923028649,55,48,67,67
36,2,3,filament,52.320754716981135,63.0377358490566,14.70444207134737,9.893636689899989,35.51870819979065,0.3151234851734158,106,0.7397942256130577,56,47,70,59
37,2,3,filament,53.016260162601625,65.7479674796748,13.866410972289133,11.63690411385357,49.79230482117856,0.3267960540984575,123,0.5437993159274803,59,47,73,61
98,1,8,filament,53.40909090909091,85.4090909090909,19.6916425655753,6.235690913507229,-42.488556679051726,0.5477021123606449,88,0.9485368154801213,78,46,93,62
99,1,8,filament,51.89108910891089,89.07920792079207,13.211554519557916,10.063968969910054,-31.52711667336836,0.5675445303829082,101,0.6478650901521323,83,47,96,58
