frame,structure_id,track_id,morphology,centroid_x,centroid_y,major_axis,minor_axis,orientation,mean_intensity,area,eccentricity,bbox_min_row,bbox_min_col,bbox_max_row,bbox_max_col
38,1,13,filament,71.77854671280276,56.15916955017301,22.65480686508426,16.80682467984853,-4.677951090578228,0.6220183519329289,289,0.670548468554111,46,63,68,81
40,1,13,filament,69.4885496183206,52.49236641221374,20.805247102497148,16.41614473363806,70.07826462218999,0.5978455887443472,262,0.6143435193226413,44,59,61,81
41,1,13,filament,71.52877697841727,50.15467625899281,22.07286283291227,17.446028305253247,63.42071567554442,0.6383771354373596,278,0.6126122749639455,41,61,61,83
43,1,14,filament,48.189189189189186,45.2007722007722,21.728848113837664,16.603441699418195,-3.4100824753275343,0.6237379842705117,259,0.6450744360103603,36,40,59,58
44,1,14,filament,45.69111969111969,42.66795366795367,22.029639886127377,16.020948372818765,-63.73838388312469,0.5912541143775076,259,0.6863778242276375,34,34,51,56
45,1,14,filament,48.34843205574913,45.059233449477354,23.28736092606873,16.607999297173283,13.045234230155426,0.6102230595668887,287,0.7009844753377978,35,38,59,57
47,1,16,filament,70.2095588235294,55.43014705882353,22.032640585849663,17.03852843519403,46.43753541626442,0.6149709834129846,272,0.6340022487912481,45,61,66,81
48,1,16,filament,69.77112676056338,53.19718309859155,23.2744857762516,16.09107183340219,66.17388689606913,0.6344280176256176,284,0.722509490154339,43,60,62,82
51,1,18,filament,45.89206349206349,45.43809523809524,24.391664307803016,18.025350986348695,-35.89596473825584,0.5783973425651141,315,0.6737094248148253,35,36,58,57
53,1,18,filament,48.64822134387352,45.0,21.001250749971312,16.10155226954557,32.900592879567924,0.6405503338634952,253,0.6420116036456617,36,40,57,57
54,1,18,filament,47.63095238095238,45.95634920634921,20.83849523762647,16.122296487219007,33.46476424500587,0.5896904416009148,252,0.6335783479434155,37,39,57,56
56,1,18,filament,46.27734375,49.09765625,22.03254338136756,16.118583416879613,-35.41642295488683,0.5890989912705656,256,0.6817548573739972,40,38,61,56
58,1,18,filament,47.35023041474654,45.47926267281106,19.07597323077592,15.104535736199985,51.54918534708442,0.5635508137488043,217,0.6107682098559059,38,38,56,56
59,1,18,filament,50.015325670498086,43.18773946360153,21.50492037646967,17.096229078699544,-42.272936519664135,0.5962051631706501,261,0.6066205587249532,33,41,53,60
52,1,19,filament,71.03249097472924,49.24548736462094,22.785388162609664,16.19701101657394,30.6695203017289,0.6384743063671062,277,0.7033428497499031,39,62,60,81
53,2,19,filament,71.57654723127035,52.928338762214985,24.504080689273746,18.50185769037452,48.52868399230077,0.6586689418739056,307,0.655664792152822,42,60,63,83
54,2,19,filament,69.91176470588235,51.947712418300654,22.69349210573536,17.857108399736884,57.099418829446336,0.5963845035334493,306,0.6171030441740156,42,60,62,81
55,1,19,filament,70.07446808510639,53.765957446808514,22.553633886627843,17.15799594077984,-70.81543739840745,0.6583460839804733,282,0.6490284429089278,45,58,64,81
56,2,19,filament,70.41875,54.071875,23.32828350432933,18.117751170927264,62.60699254411554,0.5957883674624688,320,0.6299408266826784,44,60,66,82
61,1,21,filament,71.7879746835443,50.81645569620253,23.62698375451813,17.65638278505697,-47.56590992226411,0.5879837401852523,316,0.6644897614343731,41,60,63,83
63,1,21,filament,69.70454545454545,50.553030303030305,22.541823225626533,16.718714816994915,-7.1813287734788895,0.5985988231425154,264,0.6707590200142698,41,60,65,80
65,1,21,filament,68.96917808219177,53.863013698630134,23.192144407130726,17.733204116777223,31.824118267815383,0.6181217817165569,292,0.6444800211665002,44,58,66,81
66,1,21,filament,66.8853046594982,54.57347670250896,22.008524538829057,17.265843393237915,-77.25983811915384,0.6109762699718579,279,0.6201198563863191,46,57,64,80
68,1,22,filament,57.94444444444444,82.02222222222223,10.821195479471678,10.58300524425836,-68.19859051364818,0.5597188609665347,90,0.2086585772232278,77,53,88,64
69,1,22,filament,56.87912087912088,78.03296703296704,11.04492742987796,10.530966613637707,-75.13622702192038,0.6119944900307455,91,0.3014994600571277,73,51,84,63
71,1,22,filament,60.25974025974026,77.72727272727273,10.20961195650479,9.844941464582648,-25.164888639987065,0.6459829055573189,77,0.2648790275330714,72,56,83,66
72,1,22,filament,61.1,73.775,11.318495019772504,9.38731433837096,-60.21279384180618,0.6090355873300105,80,0.5586873983397682,69,56,79,67
80,1,24,filament,48.95634920634921,96.63095238095238,20.83849523762647,16.122296487219007,56.53523575499415,0.6018653039482648,252,0.6335783479434155,88,40,105,60
81,1,24,filament,49.452,97.14,20.409207886302735,16.194127622495696,-29.43668268278897,0.6532885298095374,250,0.6086072287280614,87,41,107,58
